Obs	SALARIO_BASE	GASTO_EN_SAL
3279	" $34,134.93 "	 $17.54 
3280	" $23,637.28 "	 $22.90 
3281	" $34,473.75 "	 $19.62 
3282	" $11,089.67 "	 $30.82 
3283	" $18,666.60 "	 $30.62 
3284	" $16,881.07 "	 $25.80 
3285	" $29,449.35 "	 $30.16 
3286	" $47,084.77 "	 $22.49 
3287	" $19,568.72 "	 $22.81 
3288	" $40,011.55 "	 $23.73 
3289	" $33,423.67 "	 $31.16 
3290	" $26,290.69 "	 $21.18 
3291	" $27,027.70 "	 $21.40 
3292	" $37,165.36 "	 $24.33 
3293	" $36,396.35 "	 $29.09 
3294	" $18,283.72 "	 $27.53 
3295	" $15,265.99 "	 $20.82 
3296	" $23,244.02 "	 $25.07 
3297	" $42,367.19 "	 $21.21 
3298	" $32,285.73 "	 $24.64 
3299	" $49,030.71 "	 $21.42 
3300	" $34,981.62 "	 $23.65 
3301	" $16,813.09 "	 $21.67 
3302	" $33,293.25 "	 $26.14 
3303	" $39,318.43 "	 $31.54 
3304	" $41,483.27 "	 $21.29 
3305	" $64,930.07 "	 $35.00 
3306	" $14,455.08 "	 $31.62 
3307	" $26,109.26 "	 $25.11 
3308	" $11,233.05 "	 $26.97 
3309	" $20,778.14 "	 $26.19 
3310	" $35,696.86 "	 $16.43 
3311	" $29,359.50 "	 $25.58 
3312	" $27,069.07 "	 $27.64 
3313	" $27,656.21 "	 $20.26 
3314	" $31,547.13 "	 $26.20 
3315	" $23,174.50 "	 $30.80 
3316	" $10,250.27 "	 $24.66 
3317	" $19,886.70 "	 $24.92 
3318	" $23,584.03 "	 $24.35 
3319	" $16,041.75 "	 $22.41 
3320	" $59,113.40 "	 $24.82 
3321	" $52,643.68 "	 $36.21 
3322	" $35,126.84 "	 $27.60 
3323	" $71,029.05 "	 $22.57 
3324	" $28,049.76 "	 $23.57 
3325	" $37,630.21 "	 $16.57 
3326	" $42,300.66 "	 $15.35 
3327	" $21,912.81 "	 $19.52 
3328	" $36,647.86 "	 $36.80 
3329	" $27,630.18 "	 $18.17 
3330	" $36,116.93 "	 $23.97 
3331	" $25,021.49 "	 $19.42 
3332	" $25,451.03 "	 $30.43 
3333	" $21,482.86 "	 $26.79 
3334	" $37,040.39 "	 $27.81 
3335	" $25,788.70 "	 $21.95 
3336	" $14,962.90 "	 $16.89 
3337	" $19,508.23 "	 $30.47 
3338	" $20,008.64 "	 $22.63 
3339	" $18,026.75 "	 $21.75 
3340	" $30,396.87 "	 $19.74 
3341	" $13,900.46 "	 $31.71 
3342	" $10,179.19 "	 $25.55 
3343	" $29,141.13 "	 $25.68 
3344	" $18,542.24 "	 $30.12 
3345	" $20,565.97 "	 $23.83 
3346	" $22,981.04 "	 $25.13 
3347	" $18,802.04 "	 $30.53 
3348	" $16,578.15 "	 $26.51 
3349	" $13,404.00 "	 $28.85 
3350	" $14,629.53 "	 $11.20 
3351	" $28,055.09 "	 $23.98 
3352	" $22,522.49 "	 $17.23 
3353	" $33,090.24 "	 $24.56 
3354	" $21,421.58 "	 $23.74 
3355	" $45,397.75 "	 $24.53 
3356	" $40,260.90 "	 $24.26 
3357	" $11,880.45 "	 $20.93 
3358	" $38,229.04 "	 $20.67 
3359	" $57,784.46 "	 $26.09 
3360	" $23,432.61 "	 $20.66 
3361	" $46,409.13 "	 $20.55 
3362	" $30,343.31 "	 $28.85 
3363	" $21,698.59 "	 $23.85 
3364	" $16,187.11 "	 $22.74 
3365	" $77,522.57 "	 $27.44 
3366	" $10,023.18 "	 $29.45 
3367	" $40,462.49 "	 $25.49 
3368	" $22,678.72 "	 $28.06 
3369	" $20,992.78 "	 $20.13 
3370	" $20,286.08 "	 $28.67 
3371	" $49,359.16 "	 $29.22 
3372	" $53,745.59 "	 $22.05 
3373	" $23,924.98 "	 $29.59 
3374	" $27,182.00 "	 $31.38 
3375	" $83,649.66 "	 $25.40 
3376	" $54,331.45 "	 $27.20 
3377	" $35,979.56 "	 $18.45 
3378	" $11,130.88 "	 $24.97 
3379	" $30,668.89 "	 $26.28 
3380	" $43,383.17 "	 $28.84 
3381	" $31,325.16 "	 $22.17 
3382	" $12,275.71 "	 $22.04 
3383	" $45,270.56 "	 $24.60 
3384	" $24,123.76 "	 $25.03 
3385	" $21,535.30 "	 $29.21 
3386	" $48,976.97 "	 $22.27 
3387	" $49,475.13 "	 $25.58 
3388	" $29,791.81 "	 $26.34 
3389	" $35,775.48 "	 $21.82 
3390	" $34,890.66 "	 $29.34 
3391	" $13,037.68 "	 $24.89 
3392	" $26,558.86 "	 $21.57 
3393	" $12,276.48 "	 $28.69 
3394	" $11,344.99 "	 $28.53 
3395	" $37,265.79 "	 $22.40 
3396	" $34,386.78 "	 $16.17 
3397	" $33,260.89 "	 $20.50 
3398	" $29,627.09 "	 $31.76 
3399	" $54,541.92 "	 $31.12 
3400	" $15,831.05 "	 $25.84 
3401	" $20,703.01 "	 $27.17 
3402	" $30,585.42 "	 $21.60 
3403	" $43,019.80 "	 $18.38 
3404	" $33,026.98 "	 $35.41 
3405	" $10,855.89 "	 $24.25 
3406	" $17,975.91 "	 $24.08 
3407	" $40,063.59 "	 $27.24 
3408	" $34,461.79 "	 $24.70 
3409	" $36,351.94 "	 $22.04 
3410	" $39,534.48 "	 $24.27 
3411	" $18,076.35 "	 $24.67 
3412	" $21,959.79 "	 $23.76 
3413	" $30,360.53 "	 $30.48 
3414	" $31,603.69 "	 $23.24 
3415	" $87,793.50 "	 $24.61 
3416	" $30,481.19 "	 $27.16 
3417	" $36,310.64 "	 $17.41 
3418	" $25,101.72 "	 $29.06 
3419	" $32,369.77 "	 $24.00 
3420	" $45,116.56 "	 $30.92 
3421	" $33,044.13 "	 $25.58 
3422	" $34,866.41 "	 $30.38 
3423	" $13,527.24 "	 $26.15 
3424	" $12,146.04 "	 $26.38 
3425	" $34,776.81 "	 $20.48 
3426	" $23,888.52 "	 $22.79 
3427	" $25,510.23 "	 $22.04 
3428	" $15,643.81 "	 $29.80 
3429	" $40,028.75 "	 $31.02 
3430	" $13,842.42 "	 $18.01 
3431	" $21,538.73 "	 $34.90 
3432	" $33,581.22 "	 $30.43 
3433	" $27,845.52 "	 $29.12 
3434	" $22,724.97 "	 $20.67 
3435	" $23,732.81 "	 $28.34 
3436	" $13,871.73 "	 $24.88 
3437	" $24,347.18 "	 $25.71 
3438	" $30,859.46 "	 $19.52 
3439	" $15,494.00 "	 $28.75 
3440	" $28,718.52 "	 $28.73 
3441	" $33,765.18 "	 $23.97 
3442	" $35,338.17 "	 $25.05 
3443	" $17,615.41 "	 $13.94 
3444	" $20,997.30 "	 $17.47 
3445	" $38,646.17 "	 $24.02 
3446	" $27,904.63 "	 $32.77 
3447	" $28,470.22 "	 $32.32 
3448	" $18,642.11 "	 $25.76 
3449	" $26,520.17 "	 $30.38 
3450	" $43,916.78 "	 $18.82 
3451	" $30,993.41 "	 $22.87 
3452	" $39,640.90 "	 $21.79 
3453	" $51,094.94 "	 $27.34 
3454	" $22,903.05 "	 $27.99 
3455	" $32,982.27 "	 $26.43 
3456	" $18,202.09 "	 $25.76 
3457	" $12,936.74 "	 $23.89 
3458	" $20,867.10 "	 $23.02 
3459	" $23,850.29 "	 $24.42 
3460	" $26,879.57 "	 $28.75 
3461	" $23,717.20 "	 $33.81 
3462	" $28,160.45 "	 $25.59 
3463	" $15,367.34 "	 $31.74 
3464	" $21,319.40 "	 $20.90 
3465	" $28,852.53 "	 $19.78 
3466	" $25,497.03 "	 $19.26 
3467	" $10,867.26 "	 $21.29 
3468	" $27,474.79 "	 $21.62 
3469	" $28,605.86 "	 $19.88 
3470	" $18,672.85 "	 $21.90 
3471	" $23,032.74 "	 $20.93 
3472	" $19,993.02 "	 $28.71 
3473	" $18,886.50 "	 $25.43 
3474	" $20,755.36 "	 $23.16 
3475	" $21,071.32 "	 $27.84 
3476	" $23,106.85 "	 $23.65 
3477	" $29,267.46 "	 $23.43 
3478	" $46,825.62 "	 $31.22 
3479	" $53,178.42 "	 $25.98 
3480	" $31,362.87 "	 $26.57 
3481	" $27,882.37 "	 $27.55 
3482	" $35,992.48 "	 $27.70 
3483	" $17,901.30 "	 $36.54 
3484	" $36,390.79 "	 $32.46 
3485	" $27,106.67 "	 $25.99 
3486	" $33,607.35 "	 $19.28 
3487	" $15,536.87 "	 $33.06 
3488	" $37,273.20 "	 $26.82 
3489	" $23,764.55 "	 $25.67 
3490	" $61,992.36 "	 $23.57 
3491	" $12,443.39 "	 $26.57 
3492	" $28,985.56 "	 $20.77 
3493	" $21,226.79 "	 $25.38 
3494	" $26,239.36 "	 $24.66 
3495	" $23,129.16 "	 $31.29 
3496	" $61,268.86 "	 $26.88 
3497	" $21,926.59 "	 $32.91 
3498	" $20,723.21 "	 $34.23 
3499	" $20,091.92 "	 $22.44 
3500	" $22,302.38 "	 $26.80 
3501	" $18,545.57 "	 $30.09 
3502	" $20,842.44 "	 $27.73 
3503	" $29,899.67 "	 $17.61 
3504	" $16,405.57 "	 $28.50 
3505	" $12,851.36 "	 $17.70 
3506	" $22,126.31 "	 $25.69 
3507	" $31,058.85 "	 $37.00 
3508	" $24,223.83 "	 $25.16 
3509	" $26,036.27 "	 $37.79 
3510	" $34,674.85 "	 $31.70 
3511	" $28,868.32 "	 $25.91 
3512	" $38,801.06 "	 $19.45 
3513	" $26,509.50 "	 $26.10 
3514	" $23,242.30 "	 $27.18 
3515	" $16,796.77 "	 $28.29 
3516	" $35,591.41 "	 $27.19 
3517	" $35,054.80 "	 $21.94 
3518	" $26,491.80 "	 $20.87 
3519	" $29,639.91 "	 $26.44 
3520	" $29,226.42 "	 $26.33 
3521	" $38,980.64 "	 $29.01 
3522	" $20,557.15 "	 $30.10 
3523	" $26,989.43 "	 $25.69 
3524	" $32,858.44 "	 $20.92 
3525	" $17,220.93 "	 $22.51 
3526	" $42,588.12 "	 $21.14 
3527	" $63,056.88 "	 $28.90 
3528	" $49,108.80 "	 $20.63 
3529	" $48,635.39 "	 $31.88 
3530	" $42,238.75 "	 $24.35 
3531	" $20,630.87 "	 $24.33 
3532	" $30,941.72 "	 $26.30 
3533	" $28,725.62 "	 $16.30 
3534	" $32,778.62 "	 $25.60 
3535	" $52,110.40 "	 $24.20 
3536	" $24,574.83 "	 $20.99 
3537	" $31,958.23 "	 $23.38 
3538	" $40,693.36 "	 $19.37 
3539	" $27,775.80 "	 $25.46 
3540	" $22,700.89 "	 $35.18 
3541	" $22,860.36 "	 $20.97 
3542	" $21,345.05 "	 $28.02 
3543	" $23,562.38 "	 $21.06 
3544	" $19,002.54 "	 $28.78 
3545	" $15,098.38 "	 $17.01 
3546	" $6,476.06 "	 $22.63 
3547	" $22,094.43 "	 $29.12 
3548	" $39,082.21 "	 $25.38 
3549	" $26,465.37 "	 $18.90 
3550	" $28,284.47 "	 $25.49 
3551	" $18,570.21 "	 $25.90 
3552	" $19,901.42 "	 $24.38 
3553	" $22,535.78 "	 $25.07 
3554	" $27,507.64 "	 $24.94 
3555	" $9,915.61 "	 $25.85 
3556	" $28,398.19 "	 $32.72 
3557	" $32,037.01 "	 $28.70 
3558	" $26,859.47 "	 $16.85 
3559	" $25,743.25 "	 $24.73 
3560	" $66,008.33 "	 $25.69 
3561	" $30,179.18 "	 $15.22 
3562	" $28,780.32 "	 $21.79 
3563	" $42,984.18 "	 $25.26 
3564	" $38,130.77 "	 $33.07 
3565	" $33,284.31 "	 $19.49 
3566	" $34,781.19 "	 $26.18 
3567	" $21,628.44 "	 $22.98 
3568	" $32,219.92 "	 $32.10 
3569	" $52,513.39 "	 $31.86 
3570	" $25,892.98 "	 $20.50 
3571	" $35,160.27 "	 $30.47 
3572	" $26,544.84 "	 $29.96 
3573	" $20,301.93 "	 $18.74 
3574	" $15,533.71 "	 $31.14 
3575	" $26,952.49 "	 $21.18 
3576	" $17,878.16 "	 $26.12 
3577	" $9,871.64 "	 $27.09 
3578	" $17,254.21 "	 $32.31 
3579	" $23,839.19 "	 $30.92 
3580	" $53,977.16 "	 $28.66 
3581	" $12,634.00 "	 $29.05 
3582	" $44,764.45 "	 $19.68 
3583	" $18,491.12 "	 $24.56 
3584	" $25,874.97 "	 $20.98 
3585	" $22,642.35 "	 $24.20 
3586	" $37,852.27 "	 $18.58 
3587	" $25,320.89 "	 $23.66 
3588	" $28,914.55 "	 $25.51 
3589	" $40,332.74 "	 $24.86 
3590	" $36,095.84 "	 $24.54 
3591	" $29,713.55 "	 $21.52 
3592	" $22,715.48 "	 $27.69 
3593	" $23,824.25 "	 $22.91 
3594	" $62,538.46 "	 $12.77 
3595	" $38,484.65 "	 $28.42 
3596	" $14,260.27 "	 $32.96 
3597	" $52,124.73 "	 $24.42 
3598	" $46,069.58 "	 $28.91 
3599	" $27,665.09 "	 $35.69 
3600	" $20,430.31 "	 $17.70 
3601	" $12,102.52 "	 $34.47 
3602	" $40,962.78 "	 $28.34 
3603	" $25,535.68 "	 $29.83 
3604	" $15,407.79 "	 $27.52 
3605	" $27,209.54 "	 $30.84 
3606	" $32,272.53 "	 $22.75 
3607	" $26,315.12 "	 $22.24 
3608	" $26,124.84 "	 $17.03 
3609	" $36,449.63 "	 $26.02 
3610	" $55,804.64 "	 $20.13 
3611	" $52,124.44 "	 $23.94 
3612	" $19,225.11 "	 $30.81 
3613	" $37,299.95 "	 $20.75 
3614	" $20,150.54 "	 $29.67 
3615	" $67,117.13 "	 $23.51 
3616	" $25,983.93 "	 $17.29 
3617	" $31,083.01 "	 $28.48 
3618	" $23,695.83 "	 $30.70 
3619	" $23,252.63 "	 $18.25 
3620	" $8,783.94 "	 $26.67 
3621	" $20,152.03 "	 $24.54 
3622	" $35,087.08 "	 $16.66 
3623	" $12,948.12 "	 $23.72 
3624	" $16,685.36 "	 $23.45 
3625	" $33,067.62 "	 $22.00 
3626	" $18,849.92 "	 $26.49 
3627	" $29,904.00 "	 $25.62 
3628	" $24,576.71 "	 $13.53 
3629	" $35,371.63 "	 $32.81 
3630	" $22,571.40 "	 $23.13 
3631	" $28,922.98 "	 $27.04 
3632	" $28,718.14 "	 $17.82 
3633	" $17,361.72 "	 $19.23 
3634	" $32,122.59 "	 $20.28 
3635	" $37,420.76 "	 $25.18 
3636	" $43,662.45 "	 $10.88 
3637	" $29,421.73 "	 $26.50 
3638	" $29,482.99 "	 $26.17 
3639	" $24,648.63 "	 $10.68 
3640	" $35,298.36 "	 $27.61 
3641	" $25,441.15 "	 $23.32 
3642	" $22,267.37 "	 $19.57 
3643	" $19,690.34 "	 $30.20 
3644	" $27,459.16 "	 $28.24 
3645	" $16,938.89 "	 $32.54 
3646	" $15,196.28 "	 $25.98 
3647	" $38,865.68 "	 $31.10 
3648	" $41,944.10 "	 $18.21 
3649	" $26,665.53 "	 $25.57 
3650	" $22,095.93 "	 $29.14 
3651	" $26,871.60 "	 $25.59 
3652	" $49,720.37 "	 $25.92 
3653	" $30,634.50 "	 $25.02 
3654	" $48,321.24 "	 $25.85 
3655	" $29,148.47 "	 $20.92 
3656	" $34,628.33 "	 $32.93 
3657	" $28,968.47 "	 $25.52 
3658	" $22,567.39 "	 $28.88 
3659	" $19,254.02 "	 $26.81 
3660	" $27,476.04 "	 $32.89 
3661	" $29,835.20 "	 $26.34 
3662	" $24,390.93 "	 $31.41 
3663	" $31,080.09 "	 $19.58 
3664	" $41,626.06 "	 $19.20 
3665	" $27,290.73 "	 $22.07 
3666	" $29,748.05 "	 $12.28 
3667	" $19,231.24 "	 $34.03 
3668	" $28,946.70 "	 $25.28 
3669	" $53,685.48 "	 $20.91 
3670	" $11,547.09 "	 $33.30 
3671	" $42,365.00 "	 $22.11 
3672	" $29,724.71 "	 $27.47 
3673	" $16,810.28 "	 $26.12 
3674	" $28,597.11 "	 $30.27 
3675	" $96,542.89 "	 $24.74 
3676	" $46,165.48 "	 $27.06 
3677	" $29,270.00 "	 $32.63 
3678	" $70,859.50 "	 $22.98 
3679	" $27,337.15 "	 $30.71 
3680	" $37,895.13 "	 $22.58 
3681	" $25,093.11 "	 $32.46 
3682	" $31,511.88 "	 $14.38 
3683	" $34,521.82 "	 $31.02 
3684	" $24,661.90 "	 $18.15 
3685	" $24,305.73 "	 $23.04 
3686	" $57,865.74 "	 $34.11 
3687	" $39,174.70 "	 $22.17 
3688	" $22,397.69 "	 $24.78 
3689	" $16,528.40 "	 $23.33 
3690	" $11,410.82 "	 $14.68 
3691	" $49,880.71 "	 $25.19 
3692	" $49,357.12 "	 $23.12 
3693	" $24,747.22 "	 $25.67 
3694	" $55,830.79 "	 $12.21 
3695	" $12,417.25 "	 $28.22 
3696	" $15,293.34 "	 $20.30 
3697	" $41,947.00 "	 $20.30 
3698	" $39,736.16 "	 $19.39 
3699	" $41,724.14 "	 $32.98 
3700	" $28,039.38 "	 $24.77 
3701	" $35,484.86 "	 $28.61 
3702	" $40,519.89 "	 $17.34 
3703	" $38,063.93 "	 $34.97 
3704	" $33,863.65 "	 $27.09 
3705	" $23,075.78 "	 $22.39 
3706	" $15,107.15 "	 $29.74 
3707	" $25,821.27 "	 $24.82 
3708	" $50,267.11 "	 $29.45 
3709	" $22,398.62 "	 $20.43 
3710	" $22,562.07 "	 $34.57 
3711	" $30,617.94 "	 $18.99 
3712	" $40,598.95 "	 $32.91 
3713	" $28,449.74 "	 $28.01 
3714	" $32,712.55 "	 $19.65 
3715	" $17,351.93 "	 $29.99 
3716	" $20,005.72 "	 $27.19 
3717	" $33,583.62 "	 $26.53 
3718	" $19,910.62 "	 $24.11 
3719	" $20,138.90 "	 $20.73 
3720	" $39,967.23 "	 $21.76 
3721	" $41,639.09 "	 $32.33 
3722	" $21,858.78 "	 $26.77 
3723	" $34,119.66 "	 $29.74 
3724	" $28,422.53 "	 $37.24 
3725	" $11,106.10 "	 $31.16 
3726	" $65,980.37 "	 $26.12 
3727	" $27,039.69 "	 $20.78 
3728	" $21,261.47 "	 $18.37 
3729	" $23,526.04 "	 $34.65 
3730	" $24,275.87 "	 $23.90 
3731	" $44,450.52 "	 $28.75 
3732	" $25,325.01 "	 $30.50 
3733	" $18,552.94 "	 $35.07 
3734	" $34,376.29 "	 $31.58 
3735	" $20,160.98 "	 $27.69 
3736	" $21,654.03 "	 $28.96 
3737	" $20,916.36 "	 $26.33 
3738	" $29,780.38 "	 $35.15 
3739	" $39,214.13 "	 $27.97 
3740	" $25,247.91 "	 $29.49 
3741	" $18,312.35 "	 $27.36 
3742	" $34,227.54 "	 $27.02 
3743	" $20,541.19 "	 $28.63 
3744	" $33,675.57 "	 $31.00 
3745	" $26,112.68 "	 $22.05 
3746	" $25,086.88 "	 $28.36 
3747	" $21,272.20 "	 $20.66 
3748	" $11,673.69 "	 $19.80 
3749	" $28,464.12 "	 $28.72 
3750	" $28,296.49 "	 $18.36 
3751	" $14,209.46 "	 $26.13 
3752	" $9,996.50 "	 $21.36 
3753	" $28,272.65 "	 $20.09 
3754	" $12,966.40 "	 $18.63 
3755	" $70,158.36 "	 $20.41 
3756	" $41,138.74 "	 $30.03 
3757	" $36,529.65 "	 $33.36 
3758	" $47,186.23 "	 $24.13 
3759	" $21,845.59 "	 $26.89 
3760	" $28,189.65 "	 $16.68 
3761	" $33,049.39 "	 $28.11 
3762	" $25,466.00 "	 $21.17 
3763	" $65,609.22 "	 $25.77 
3764	" $18,658.70 "	 $27.59 
3765	" $33,547.94 "	 $25.70 
3766	" $50,549.42 "	 $29.11 
3767	" $18,973.66 "	 $23.91 
3768	" $39,774.52 "	 $25.91 
3769	" $22,175.00 "	 $24.38 
3770	" $36,610.74 "	 $24.81 
3771	" $28,335.35 "	 $31.16 
3772	" $21,162.45 "	 $26.73 
3773	" $22,647.10 "	 $27.03 
3774	" $52,568.82 "	 $15.94 
3775	" $37,264.88 "	 $27.29 
3776	" $23,502.77 "	 $18.83 
3777	" $10,660.83 "	 $28.11 
3778	" $21,208.08 "	 $30.85 
3779	" $26,220.76 "	 $22.40 
3780	" $40,112.35 "	 $24.49 
3781	" $40,845.15 "	 $21.33 
3782	" $28,135.62 "	 $19.91 
3783	" $24,531.15 "	 $28.70 
3784	" $40,876.43 "	 $24.18 
3785	" $34,761.82 "	 $24.74 
3786	" $35,159.70 "	 $37.94 
3787	" $21,287.78 "	 $18.95 
3788	" $22,986.39 "	 $25.14 
3789	" $30,000.43 "	 $30.54 
3790	" $25,906.13 "	 $23.81 
3791	" $21,623.50 "	 $19.58 
3792	" $20,854.51 "	 $16.21 
3793	" $38,769.99 "	 $21.58 
3794	" $17,595.60 "	 $18.39 
3795	" $17,430.46 "	 $24.65 
3796	" $38,246.28 "	 $21.35 
3797	" $11,160.34 "	 $22.17 
3798	" $17,529.20 "	 $22.50 
3799	" $22,855.75 "	 $24.98 
3800	" $29,517.79 "	 $21.13 
3801	" $14,752.76 "	 $19.18 
3802	" $24,298.83 "	 $25.55 
3803	" $26,971.18 "	 $28.55 
3804	" $43,419.06 "	 $19.35 
3805	" $43,038.61 "	 $21.34 
3806	" $53,453.57 "	 $29.28 
3807	" $11,083.96 "	 $29.34 
3808	" $34,447.04 "	 $38.13 
3809	" $52,534.06 "	 $26.12 
3810	" $68,649.10 "	 $24.37 
3811	" $30,216.47 "	 $21.72 
3812	" $20,378.74 "	 $19.58 
3813	" $27,268.95 "	 $22.37 
3814	" $21,238.46 "	 $21.04 
3815	" $22,371.45 "	 $28.11 
3816	" $48,261.98 "	 $21.62 
3817	" $20,740.20 "	 $28.11 
3818	" $34,942.39 "	 $29.38 
3819	" $47,818.08 "	 $24.85 
3820	" $41,889.28 "	 $23.96 
3821	" $38,129.49 "	 $13.95 
3822	" $50,750.05 "	 $13.17 
3823	" $32,616.35 "	 $14.18 
3824	" $17,656.15 "	 $22.32 
3825	" $17,780.50 "	 $29.23 
3826	" $33,121.85 "	 $26.70 
3827	" $17,313.48 "	 $18.01 
3828	" $19,666.92 "	 $29.36 
3829	" $42,900.54 "	 $21.17 
3830	" $35,044.36 "	 $26.18 
3831	" $22,035.52 "	 $24.23 
3832	" $36,255.20 "	 $16.85 
3833	" $36,887.81 "	 $23.39 
3834	" $29,178.74 "	 $24.73 
3835	" $12,917.86 "	 $29.90 
3836	" $30,080.22 "	 $28.50 
3837	" $28,720.39 "	 $26.55 
3838	" $27,754.49 "	 $28.12 
3839	" $21,237.76 "	 $26.12 
3840	" $29,120.29 "	 $21.13 
3841	" $17,597.18 "	 $21.17 
3842	" $38,071.15 "	 $25.11 
3843	" $17,747.48 "	 $25.46 
3844	" $13,626.10 "	 $25.25 
3845	" $23,628.32 "	 $33.14 
3846	" $36,661.73 "	 $21.08 
3847	" $19,391.68 "	 $22.82 
3848	" $24,670.55 "	 $25.77 
3849	" $38,936.63 "	 $28.26 
3850	" $10,415.58 "	 $30.54 
3851	" $41,014.24 "	 $19.84 
3852	" $25,249.22 "	 $14.89 
3853	" $41,762.72 "	 $29.77 
3854	" $51,966.40 "	 $21.21 
3855	" $25,237.03 "	 $23.76 
3856	" $50,785.14 "	 $16.85 
3857	" $24,400.19 "	 $39.42 
3858	" $39,771.48 "	 $24.65 
3859	" $36,814.56 "	 $13.95 
3860	" $14,524.77 "	 $37.76 
3861	" $42,524.49 "	 $33.38 
3862	" $20,163.11 "	 $34.55 
3863	" $24,861.94 "	 $29.62 
3864	" $22,310.36 "	 $28.52 
3865	" $33,710.14 "	 $22.61 
3866	" $44,860.76 "	 $18.27 
3867	" $30,020.65 "	 $33.16 
3868	" $33,913.30 "	 $29.22 
3869	" $33,995.72 "	 $17.85 
3870	" $18,212.97 "	 $21.13 
3871	" $25,789.61 "	 $24.14 
3872	" $51,297.21 "	 $31.89 
3873	" $10,327.11 "	 $24.82 
3874	" $33,711.82 "	 $26.76 
3875	" $17,206.27 "	 $27.67 
3876	" $31,103.34 "	 $32.55 
3877	" $25,612.10 "	 $24.03 
3878	" $30,112.75 "	 $25.31 
3879	" $23,364.97 "	 $28.64 
3880	" $32,707.31 "	 $33.38 
3881	" $19,272.28 "	 $19.33 
3882	" $42,838.49 "	 $26.49 
3883	" $28,801.42 "	 $28.67 
3884	" $20,545.90 "	 $21.79 
3885	" $18,865.00 "	 $22.61 
3886	" $32,035.50 "	 $27.07 
3887	" $16,497.68 "	 $20.84 
3888	" $22,579.57 "	 $25.06 
3889	" $21,454.34 "	 $21.12 
3890	" $25,541.29 "	 $28.41 
3891	" $15,174.98 "	 $23.20 
3892	" $21,697.63 "	 $24.13 
3893	" $37,789.94 "	 $34.58 
3894	" $26,189.87 "	 $31.78 
3895	" $18,231.54 "	 $18.17 
3896	" $54,712.89 "	 $27.02 
3897	" $52,309.18 "	 $25.79 
3898	" $30,698.76 "	 $25.33 
3899	" $29,993.48 "	 $25.53 
3900	" $29,878.86 "	 $30.36 
3901	" $39,889.96 "	 $27.08 
3902	" $60,606.81 "	 $22.74 
3903	" $23,641.74 "	 $23.82 
3904	" $32,779.07 "	 $26.93 
3905	" $57,754.92 "	 $24.65 
3906	" $22,330.52 "	 $23.12 
3907	" $31,886.68 "	 $22.92 
3908	" $12,832.65 "	 $20.51 
3909	" $15,802.79 "	 $32.72 
3910	" $23,716.74 "	 $22.01 
3911	" $17,469.09 "	 $25.16 
3912	" $16,582.05 "	 $23.94 
3913	" $17,493.55 "	 $30.68 
3914	" $31,265.46 "	 $28.53 
3915	" $17,382.75 "	 $29.16 
3916	" $18,107.68 "	 $33.84 
3917	" $20,799.46 "	 $20.53 
3918	" $48,555.85 "	 $16.10 
3919	" $30,035.73 "	 $16.24 
3920	" $21,660.75 "	 $26.43 
3921	" $48,818.21 "	 $32.29 
3922	" $40,933.32 "	 $31.08 
3923	" $15,270.62 "	 $17.73 
3924	" $48,884.85 "	 $19.75 
3925	" $17,998.34 "	 $37.81 
3926	" $19,933.58 "	 $31.74 
3927	" $37,067.82 "	 $22.97 
3928	" $25,506.24 "	 $19.82 
3929	" $13,050.02 "	 $26.65 
3930	" $21,787.73 "	 $24.44 
3931	" $27,402.64 "	 $32.05 
3932	" $10,929.24 "	 $24.15 
3933	" $22,634.78 "	 $9.00 
3934	" $37,228.33 "	 $26.54 
3935	" $14,338.59 "	 $13.79 
3936	" $35,458.27 "	 $24.86 
3937	" $31,033.77 "	 $30.61 
3938	" $30,923.91 "	 $31.73 
3939	" $19,575.75 "	 $29.91 
3940	" $44,340.26 "	 $29.24 
3941	" $24,666.72 "	 $23.85 
3942	" $18,269.98 "	 $17.77 
3943	" $35,876.72 "	 $22.60 
3944	" $41,218.63 "	 $26.59 
3945	" $23,977.87 "	 $23.78 
3946	" $20,641.87 "	 $22.39 
3947	" $40,011.47 "	 $21.67 
3948	" $35,810.27 "	 $19.57 
3949	" $31,353.96 "	 $27.87 
3950	" $44,273.16 "	 $18.67 
3951	" $28,879.79 "	 $20.34 
3952	" $27,862.05 "	 $17.40 
3953	" $34,395.97 "	 $28.14 
3954	" $30,570.12 "	 $23.21 
3955	" $52,767.32 "	 $28.88 
3956	" $20,709.70 "	 $29.08 
3957	" $25,736.33 "	 $32.17 
3958	" $14,382.58 "	 $26.96 
3959	" $42,569.17 "	 $24.36 
3960	" $13,325.11 "	 $21.38 
3961	" $12,985.12 "	 $20.14 
3962	" $16,207.65 "	 $26.58 
3963	" $37,921.90 "	 $27.11 
3964	" $31,798.70 "	 $28.26 
3965	" $48,436.57 "	 $24.30 
3966	" $20,001.60 "	 $34.32 
3967	" $23,755.34 "	 $21.18 
3968	" $22,745.95 "	 $31.36 
3969	" $27,524.45 "	 $24.01 
3970	" $43,557.95 "	 $23.41 
3971	" $21,089.34 "	 $30.80 
3972	" $19,271.40 "	 $25.06 
3973	" $44,141.58 "	 $16.70 
3974	" $24,493.34 "	 $28.90 
3975	" $20,936.57 "	 $12.58 
3976	" $38,852.04 "	 $22.84 
