Obs	HORAS_ESCANEANDO	ARTICULOS_ESCANEADOS
17910	20.87	320.41
17911	41.07	618.68
17912	54.67	814.59
17913	12.73	186.67
17914	10.64	168.29
17915	20.02	308.31
17916	24.56	368.59
17917	27.22	413.09
17918	18.14	272.66
17919	23.09	343.34
17920	57.43	871.42
17921	29.36	439.06
17922	18.47	280.79
17923	43.19	651.42
17924	41.47	615.36
17925	31.36	467.27
17926	42.87	649.57
17927	17.33	260.21
17928	33.94	512.6
17929	38.06	568.55
17930	17.61	270.49
17931	18.52	283.57
17932	10.39	150.68
17933	10.87	164.08
17934	12.61	184.12
17935	17.32	266.39
17936	40.14	596.22
17937	10.33	162.98
17938	12.87	194.33
17939	43.75	656.1
17940	42.29	628.88
17941	15.16	226.87
17942	8.52	133.5
17943	8.62	137.78
17944	92.43	1387.47
17945	17.55	266.56
17946	12.48	193.2
17947	11.23	167.68
17948	31.37	469.71
17949	4.5	63.47
17950	52.83	792.08
17951	15.94	247.07
17952	24.39	376.98
17953	14.25	213.24
17954	45.96	692.84
17955	45.77	685.05
17956	19.4	282.96
17957	37.08	559.19
17958	19.1	290.97
17959	18.33	285.72
17960	15.75	238.87
17961	17.31	261.13
17962	7.84	130.04
17963	12.24	185.65
17964	56.14	841.88
17965	22.34	330.8
17966	12.26	181.14
17967	74.01	1106.57
17968	8.71	124.12
17969	40.78	602.72
17970	12.69	185.89
17971	27.49	411.14
17972	28.32	415.4
17973	21.94	339.6
17974	8.83	128.56
17975	23.86	355.72
17976	31	460.74
17977	8.17	128.89
17978	14.68	210.93
17979	24.13	358.66
17980	11.44	170.69
17981	8.24	132.32
17982	60.12	898.27
17983	26.24	393.6
17984	30.84	468.96
17985	32.06	480.11
17986	23.21	350.61
17987	15.75	237.27
17988	13.35	209.78
17989	17.21	255.54
17990	14.08	205.48
17991	30.41	456.19
17992	35.34	531.45
17993	7.76	117.64
17994	20.75	317.8
17995	7.09	101.02
17996	8.84	132.01
17997	11.69	178.83
17998	66.43	1001.4
17999	34.31	513.73
18000	9.16	138.56
18001	32.73	487.82
18002	23.95	356.69
18003	22.34	340.87
18004	21.77	327.42
18005	19.48	296.72
18006	35.63	531.14
18007	10.38	158.97
18008	32.95	496.36
18009	44.23	674.2
18010	18.66	270.25
18011	38.22	570.87
18012	13.97	206.14
18013	7.83	109.72
18014	26.29	396.89
18015	14.41	221.22
18016	19.5	295.23
18017	10.19	153.79
18018	51.06	766.96
18019	22.52	348.72
18020	29.7	443.78
18021	9.68	140.48
18022	9.69	145.5
18023	7.98	123.16
18024	31.11	468.05
18025	8.31	127.76
18026	17.3	268.37
18027	8.72	128.17
18028	15.24	231.36
18029	27.05	405.92
18030	32.09	482.02
18031	7.12	97.85
18032	11.15	169.99
18033	34.13	521.08
18034	17.79	266.41
18035	25.58	390.52
18036	36.19	541.57
18037	8.98	138.29
18038	18.48	269.17
18039	21.44	327.55
18040	17.19	258.64
18041	16.07	230.73
18042	14.19	214.34
18043	12.62	191.57
18044	16.15	236.62
18045	16.36	238.27
18046	8.78	134.75
18047	23.45	343.61
18048	24.53	368.56
18049	48.4	722.25
18050	16.93	255.56
18051	42.45	633.85
18052	6.86	95.6
18053	14.77	215.53
18054	21.51	324.12
18055	58.36	880.41
18056	23.86	355.47
18057	20.17	301.07
18058	30.13	457.16
18059	15.12	225.91
18060	14.35	217.11
18061	12.78	191.78
18062	17.15	259.69
18063	16.31	239.93
18064	9.96	146.48
18065	36.23	544.06
18066	20.98	310.52
18067	16.54	254.43
18068	8.8	132.7
18069	19.6	293.1
18070	25.56	386.48
18071	17.86	264.08
18072	13.38	205.76
18073	48.59	732.97
18074	31.36	473.95
18075	21.77	333.36
18076	18.6	272.91
18077	9.69	151.84
18078	47.16	712.85
18079	17.4	266.62
18080	33.36	510.25
18081	52.98	798.4
18082	39.84	594.15
18083	30.78	465.82
18084	11.22	167.13
18085	27.93	413.14
18086	36.93	553.34
18087	20.54	306.39
18088	16.34	246.13
18089	80.31	1208.25
18090	21.01	312.1
18091	35.43	531.87
18092	68.43	1033.81
18093	20.78	308.98
18094	15.78	246.06
18095	29.63	451.01
18096	32.3	483.5
18097	17.33	257.88
18098	29.37	446.57
18099	17.51	273.61
18100	36.66	549.85
18101	15.36	228.04
18102	5.95	95.93
18103	51.97	786.59
18104	19.9	292.14
18105	19.96	292.79
18106	29.42	445.83
18107	25.49	384.62
18108	8.34	131.39
18109	28.41	426.17
18110	21.04	313.03
18111	17.65	263.13
18112	21.41	319.12
18113	17.51	260.58
18114	43.39	660.25
18115	41.07	623.19
18116	54.31	810.91
18117	47.22	705.11
18118	19.61	290.78
18119	37.7	573.26
18120	81.05	1209.37
18121	33.21	492.32
18122	34.07	507.04
18123	25.14	375.54
18124	31.53	473.62
18125	16.74	260.94
18126	38.27	576.9
18127	14.64	219.68
18128	13.05	202.4
18129	20.18	300.28
18130	15.96	240.75
18131	8.71	136.89
18132	65.62	982.72
18133	15.25	225.4
18134	13.31	202.92
18135	8.35	129.42
18136	37.78	557.71
18137	22.33	330.34
18138	28.69	434.46
18139	25.26	384.62
18140	7.59	115.45
18141	5.51	75.88
18142	41.59	623
18143	18.66	262.08
18144	14.07	207.56
18145	64.28	972.5
18146	23.97	365.14
18147	14.84	221.78
18148	13.68	214
18149	29.21	439.91
18150	35.34	529.61
18151	9.15	131.51
18152	27.13	403.87
18153	9.63	141.12
18154	53.91	807.37
18155	30.83	456.82
18156	10.75	159.61
18157	60.55	911.36
18158	8.72	128.58
18159	8.69	134.1
18160	10.81	164.12
18161	21.75	321.92
18162	12.3	177.27
18163	23.65	358.54
18164	10.81	166.96
18165	19.54	296.68
18166	9.57	148.74
18167	10.88	164.38
18168	17.23	269.52
18169	20.06	309.8
18170	14.95	227.58
18171	19.57	298.48
18172	24.11	366.51
18173	34.33	523.57
18174	17.34	254.55
18175	22.98	341.46
18176	15.48	224.18
18177	14.05	211.91
18178	18.68	281.42
18179	13.24	205.49
18180	40.03	600.61
18181	11.59	170.17
18182	21.85	327.33
18183	19.22	285.92
18184	18.07	270.5
18185	41.78	628.79
18186	19.84	294.74
18187	23.77	352.2
18188	13.64	206.62
18189	12.53	188.95
18190	25.63	388.07
18191	28.95	431.39
18192	9.41	141.06
18193	9.78	158.88
18194	31.21	459.9
18195	20.11	309.7
18196	16.91	257.1
18197	14.51	214.86
18198	24.7	381.16
18199	15.44	233.03
18200	21.23	326.73
18201	16.83	256.06
18202	4.97	81.47
18203	26.33	392.68
18204	13.58	206.37
18205	24.46	370.44
18206	35.67	533.9
18207	17.28	267.99
18208	17.92	269.39
18209	5.1	74.74
18210	16.89	257.51
18211	32.33	493.54
18212	79.41	1188.17
18213	42.83	642.83
18214	10.6	163.96
18215	12.61	190.95
18216	44.85	678.76
18217	18.94	286.77
18218	15.87	240.94
18219	34.78	514.08
18220	9.92	145.98
18221	55.81	837.72
18222	23.62	353.12
18223	29.57	449.38
18224	16.11	237.25
18225	11.58	171.79
18226	39.19	593.2
18227	16.44	251.1
18228	13.22	200.55
18229	24.14	360.55
18230	18.77	274.28
18231	57.96	868.12
18232	18.65	287.28
18233	64.19	967.25
18234	35.98	544.75
18235	24.23	362.73
18236	28.85	441.79
18237	17.31	262
18238	16.98	249.73
18239	24.04	355.48
18240	33.91	512.83
18241	14.44	212.19
18242	14.63	225.41
18243	28.65	426.8
18244	31.96	479.95
18245	95.9	1431.46
18246	28.1	419.85
18247	16.17	231.61
18248	9.78	144.45
18249	46.62	693.02
18250	19.65	296.14
18251	24.66	379.62
18252	12.89	200.77
18253	17.58	268.46
18254	31.6	474.46
18255	40.31	606.34
18256	4.98	77.77
18257	32.97	499.2
18258	25.75	387.7
18259	39.94	604.92
18260	20.83	311.79
18261	25.52	390.88
18262	20.52	313
18263	9.52	141.04
18264	33.53	501.49
18265	26.16	387.84
18266	21.64	327.67
18267	14.56	213.72
18268	8.77	146.39
18269	55	830.9
18270	60.97	924.78
18271	22.88	339.52
18272	38.21	565.9
18273	25.18	374.37
18274	52.5	791.53
18275	12.16	181.63
18276	10.6	160.83
18277	19.68	291.68
18278	15.05	221.24
18279	25.98	392.32
18280	17.88	262.86
18281	21.61	319.63
18282	34.68	521.44
18283	18.06	283.37
18284	24.74	363.85
18285	28.54	436.84
18286	12.36	183.84
18287	21.48	325.23
18288	13.08	191.88
18289	20.38	302.64
18290	35.19	531.63
18291	14.11	213.87
18292	16.34	252.64
18293	22.93	349.3
18294	42.34	638.42
18295	15.16	222.8
18296	31.77	475.58
18297	18.24	275.74
18298	25.13	370.32
18299	21.4	319.11
18300	29.03	438.19
18301	88.15	1327.62
18302	14.37	215.77
18303	19.98	302.02
18304	33	498.91
18305	13.42	196.23
18306	20.26	306.35
18307	14.63	214.33
18308	18.79	282.18
18309	9	134.74
18310	23.37	350.67
18311	20.48	306.45
18312	25.58	387.67
18313	25.14	377.06
18314	25.6	385.2
18315	31.1	471.71
18316	38.14	570.6
18317	18.52	284.47
18318	14.06	212.1
18319	22.01	332.51
18320	49.02	731.46
18321	39.29	597.39
18322	15.86	243.38
18323	21.91	326.02
18324	23.96	351.3
18325	17.31	261
18326	18.43	274.71
18327	15.46	234.56
18328	16.69	251.63
18329	29.31	443.15
18330	10.27	150.77
18331	34.61	529.02
18332	6.99	104.83
18333	46.79	703.99
18334	21.8	329.24
18335	12.03	177.31
18336	14.72	220.28
18337	17.17	260.98
18338	33.7	499.66
18339	7.35	118.28
18340	12.01	181.81
18341	7.57	121.46
18342	22.98	351.15
18343	30.97	467.88
18344	49.81	744.84
18345	19.75	300.75
18346	7.95	124.63
18347	7.11	102.7
18348	22.77	340.46
18349	19.99	305.49
18350	22.37	338.97
18351	56.28	838.74
18352	13.96	214.82
18353	25.27	379.23
18354	26.19	394
18355	26.73	413.1
18356	26.83	405.46
18357	35.81	542.25
18358	42.34	629.31
18359	9.07	133.23
18360	18.92	288
18361	32.9	494.75
18362	15.36	227.73
18363	17.91	270.36
18364	12.39	186.61
18365	21.52	320.08
18366	17.54	267.48
18367	13.84	213.93
18368	8.51	133.24
18369	29.93	447.64
18370	12.03	180.46
18371	17.49	262.52
18372	7.4	101.42
18373	5.41	81
18374	14.38	213.22
18375	45.67	687.43
18376	33.54	505.57
18377	16.05	238.82
18378	28.46	425.68
18379	19.87	307.67
18380	7.07	109.2
18381	8.62	122.11
18382	33.09	494.61
18383	25.52	384.54
18384	33.63	516.41
18385	16.44	244.16
18386	14.52	220.93
18387	15.07	229.83
18388	25.3	377.95
18389	16.7	245.8
18390	25.95	388.06
18391	21.07	316.53
18392	18.07	285.93
18393	73.84	1108.07
18394	24.58	364.09
18395	32.01	470.76
18396	9.86	145.54
18397	26.98	414.41
18398	11.11	159.93
18399	4.85	73.12
18400	18.83	278.92
18401	9.16	148.32
18402	15.02	221.24
18403	9.71	148.21
18404	44.28	664.7
18405	10.68	161.3
18406	7.14	103.14
18407	48.54	731.19
18408	37.24	554.7
18409	22.8	342.56
18410	32.09	480.28
18411	19.83	299.6
18412	14.52	215.77
18413	21.51	325
18414	18.11	263.5
18415	30.62	459.48
18416	13.79	205.8
18417	37	551.9
18418	11.26	169.09
18419	18.28	268.09
18420	13.71	202.53
18421	45.82	681.69
18422	15.55	238.43
18423	21.11	319.82
18424	30.51	450.99
18425	18.84	288.52
18426	4.67	72.05
18427	17.72	265.44
18428	11.26	163.19
18429	19.26	286.05
18430	29.19	435.98
18431	10.6	153.96
18432	21.69	328.72
18433	53.91	808.89
18434	10.62	157.71
18435	17.55	263.17
18436	31.09	468.48
18437	17.96	268.94
18438	36.96	564.01
18439	39.26	591.37
18440	35.77	541.33
18441	26.34	397.57
18442	63.29	951.73
18443	5.24	77.07
18444	12.59	190.17
18445	10.27	161.07
18446	25.39	382.85
18447	11.13	167.81
18448	44.51	668.91
18449	23.66	354.99
18450	39.67	597.99
18451	112.52	1694.78
18452	22.43	341.05
18453	33.89	513.74
18454	33.62	497.09
18455	28.73	429.22
18456	16.99	261.69
18457	8.5	131.33
18458	19.2	286.92
18459	14.44	227.99
18460	25.46	373.78
18461	18.77	279.88
18462	15.7	236.34
18463	10.06	150.52
18464	13.56	197.13
18465	22.05	333.61
18466	14.53	209.17
18467	13.76	204.68
18468	17	254.84
18469	8.7	120.76
18470	6.14	90.72
18471	15.19	221.78
18472	49.05	740.94
18473	27.7	413.95
18474	9.51	143.73
18475	8.9	139.08
18476	26.45	395.85
18477	27.2	417.87
18478	56.99	851.19
18479	13.01	191.81
18480	20.32	298.63
18481	44.45	660.02
18482	9.1	142.75
18483	26.25	385.37
18484	11.32	179.67
18485	13	199.42
18486	39.59	601.29
18487	16.38	246.05
18488	37.13	555.93
18489	34.91	530.15
18490	13.52	207.21
18491	12.27	185.2
18492	15.5	236.63
18493	23	349.21
18494	11.67	171.46
18495	14.6	222.07
18496	18.15	273.46
18497	42.66	640.36
18498	19.68	288.13
18499	13.45	205.26
18500	36.26	544.6
18501	40.17	602.91
18502	11.38	165.61
18503	16.99	255.08
18504	12.98	200.48
18505	9.46	137.67
18506	52.72	788.09
18507	7.28	108.93
18508	18.84	279.48
18509	29.58	440.82
18510	29.24	444.77
18511	7.69	116.8
18512	7.77	122.18
18513	37.94	577.29
18514	83.85	1249.59
18515	7.36	110.44
18516	9.61	139.96
18517	32.8	486.65
18518	21.58	332.88
18519	35.7	532.57
18520	42.52	643.04
18521	16.17	239.25
18522	19.99	304.05
18523	28.09	423.42
18524	55.82	842.42
18525	8.99	132.88
18526	9.88	148.5
18527	4.53	73.82
18528	5.97	92.34
18529	6.17	96.81
18530	16.65	256.55
18531	13.56	209.72
18532	36.41	542.98
18533	11.96	179.08
18534	8.58	124.06
18535	34.45	518.47
18536	24.16	365.18
18537	26.47	393.36
18538	25.68	378.99
18539	29.72	450.69
18540	9.42	144.07
18541	12.31	174.85
18542	32.43	489.76
18543	27.6	417.81
18544	7.86	110.02
18545	32.24	486.3
18546	14.77	218.16
18547	27.4	409.33
18548	27.56	416.5
18549	5.53	72.31
18550	21.29	326.72
18551	3.83	64.51
18552	16.52	250.91
18553	42.67	632.82
18554	22.01	331.38
18555	52.15	782.1
18556	28.67	427.25
18557	38.86	581.03
18558	9.27	145.14
18559	9.08	132.41
18560	21.63	330.1
18561	75.13	1124.28
18562	12.52	189.42
18563	20.74	310.51
18564	22.07	340.87
18565	16.99	260.77
18566	81.79	1223.33
18567	19.29	283.83
18568	19.13	297.81
18569	19.19	292.05
18570	22.46	332.19
18571	20.89	313.09
18572	28.81	439.58
18573	18.65	281.32
18574	35.17	525.14
18575	11.83	170.98
18576	13.18	199.95
18577	10.45	172.23
18578	20.7	307.29
18579	12.75	184.62
18580	6.25	92.38
18581	22.32	331.11
18582	24.58	371.55
18583	16.35	247.2
18584	9.08	140.74
18585	23.66	356.78
18586	18.52	277.83
18587	14.77	219.95
18588	46.06	689.91
18589	24.84	371.99
18590	15.25	237.64
18591	19.67	295.13
18592	8.96	128.65
18593	24.1	360.23
18594	31.58	475.28
18595	5.82	91.92
18596	28.76	428.28
18597	30.01	441.2
18598	15.67	233.3
18599	14.44	215.3
18600	28.12	415.79
18601	31.16	471.5
18602	33.79	497.93
18603	36.1	546.92
18604	21.15	323.56
18605	19.27	276.31
18606	32.86	491.25
18607	12.95	191.04
18608	7.64	109.71
18609	12.83	181.77
18610	5.84	89.83
18611	35.56	534.24
18612	37.21	556.36
18613	13.5	199.03
18614	36.81	560.41
18615	15.09	226.04
18616	42.96	643.54
18617	9.3	142.1
18618	23.65	356.86
18619	22.6	339.96
18620	4.6	69.3
18621	13.85	209.61
18622	33.05	499.79
18623	22.21	344.02
18624	13.33	201.81
18625	12.49	190.8
18626	32.03	486.38
18627	17.55	267.75
18628	33.46	498.05
18629	11.17	170.11
18630	38.82	578.95
18631	46.82	699.89
18632	38.83	586.28
18633	46.48	702.46
18634	40.36	609.63
18635	35.64	533.11
18636	34.58	520.99
18637	4.57	62.96
18638	16.89	248.66
18639	27.74	422.13
18640	25.71	384.49
18641	17.11	250.39
18642	14.54	224.51
18643	15.89	240.65
18644	44.32	658.32
18645	16.68	249.69
18646	8.55	127.3
18647	5.69	84.91
18648	19.33	284.41
18649	31.03	465.06
18650	20.09	308.17
18651	13.6	201.71
18652	53.37	795.63
18653	9.53	148.38
18654	29.14	435.06
18655	11.19	167.99
18656	14.41	216.05
18657	23.36	344.13
18658	67.14	999.72
18659	6.64	88.2
18660	17.71	261.79
18661	49.11	747.31
18662	20.48	306.35
18663	47.01	703.69
18664	11.9	184.8
18665	9.22	141.14
18666	55.61	832.71
18667	22.44	335.58
18668	15.96	247.61
18669	9.79	147.02
18670	26.71	402.58
18671	13.46	198.53
18672	8.67	129.91
18673	8.98	139.63
18674	19.56	292.23
18675	26.79	403.01
18676	12.56	180.19
18677	14.8	227.95
18678	55.29	826.19
18679	15.78	238.55
18680	19.28	292.94
18681	25.42	389.33
18682	35.25	530.47
18683	59.06	891.18
18684	66.7	994.1
18685	26.16	395.92
18686	26.59	402.19
18687	12.15	180.94
18688	42.15	637.18
18689	41.1	620.84
18690	7.78	116.27
18691	17.12	258.51
18692	24.36	371.73
18693	23.15	352.52
18694	53.29	802.29
18695	7.7	124.07
18696	29.13	442.25
18697	34.71	522.32
18698	17.97	269.97
18699	10.06	148.93
18700	20.08	303.07
18701	35.4	537.97
18702	55.81	848.01
18703	27.53	411.29
18704	19.15	285.45
18705	64.3	982.12
18706	28.6	431.24
18707	25.02	374.8
18708	4.51	72.83
18709	18.82	282.82
18710	23.47	349.61
18711	14.57	221.28
18712	35.13	518.81
18713	16.79	244.11
18714	26.64	403.13
18715	12.37	183.55
18716	32.7	487.39
18717	19.95	299.34
18718	12.64	199.38
18719	15	224.01
18720	14.44	210.62
18721	27.17	409.7
18722	58.33	870.01
18723	71.6	1073.47
18724	28.67	433.02
18725	29.72	457.84
18726	24.94	378.33
18727	18.32	275.65
18728	8.19	123.87
18729	16.82	251.06
18730	8.49	130.55
18731	52.98	790.93
18732	18.28	277.58
18733	18.86	289.11
18734	22.96	345.4
18735	15.76	236.4
18736	53.22	800.98
18737	13.99	215.44
18738	31.4	470.6
18739	20.76	317.71
18740	19.29	286.45
18741	12.62	193.53
18742	18.06	273.89
18743	10.74	168.2
18744	12.3	184.49
18745	28.16	428.95
18746	82.72	1242.24
18747	21.92	324.57
18748	29.46	442.72
18749	22.12	329.08
18750	11.09	175.06
18751	10.63	151.52
18752	25.8	377.47
18753	19.74	301.49
18754	15.69	237.37
18755	43.74	660.92
18756	33.58	500.59
18757	9.58	136.82
18758	16.41	236.95
18759	12.46	194.29
18760	10.21	144.55
18761	21.85	333.54
18762	15.56	234.78
18763	9.41	147.2
18764	9.12	141.27
18765	76.69	1147
18766	22.57	334.15
18767	34.03	511.97
18768	19.12	292.16
18769	25.78	385.79
18770	24.06	356.89
18771	22.68	336.82
18772	18.17	274.46
18773	17.89	274.5
18774	22.12	325.47
18775	56.24	844.29
18776	9.63	141.74
18777	5.05	80.02
18778	21.34	317.83
18779	10.43	151.86
18780	50.93	766.85
18781	38.41	575.29
18782	6.36	96.41
18783	17.66	261.45
18784	39.1	589.38
18785	45.56	680.27
18786	19.57	288.66
18787	10.47	156.72
18788	64.1	965.03
18789	27.99	410.43
18790	11.88	182.25
18791	20.18	307.83
18792	31.83	476.52
18793	5.2	81.36
18794	18.5	284.29
18795	15.63	236.54
18796	22.29	334.32
18797	11.62	177.6
18798	36.94	557.72
18799	12.41	176.15
18800	20.2	303.14
18801	6.53	98.72
18802	43.33	653.17
18803	18.43	272.25
18804	32.47	487.32
18805	7.57	109.57
18806	18.87	282.89
18807	22.25	320.3
18808	10.58	158.82
18809	12.21	185.46
18810	20.48	310.55
18811	34.34	525.46
18812	8.54	123.6
18813	13.95	211.22
18814	31.41	471.91
18815	18.91	291.69
18816	9.8	154.79
18817	33.25	487.57
18818	18.07	274.24
18819	25.1	373.69
18820	13.36	195.79
18821	16.49	240.71
18822	15.95	240.92
18823	14.04	213.87
18824	14.22	215.98
18825	46.61	703.48
18826	34.07	514.06
18827	26.81	395.13
18828	57.37	863.54
18829	23.3	360.55
18830	16.74	246.75
18831	14.31	214.02
18832	15.91	228.53
18833	30.68	456.47
18834	14.89	222.37
18835	18.43	277.58
18836	18.09	273.1
18837	26.69	391.99
18838	33.57	492.02
18839	5.74	74.64
18840	36.02	537.83
18841	5.17	77.01
18842	20.21	302.15
18843	59.18	890.12
18844	8.66	130.16
18845	23.44	347.01
18846	48.7	738.67
18847	38.86	582.64
18848	66.76	996.47
18849	25.66	378.69
18850	14.82	219.99
18851	21.36	320.37
18852	17.31	254.81
18853	18.09	273.7
18854	24.85	377.85
18855	21.94	323.39
18856	23.86	352.83
18857	32.39	483.77
18858	53.21	793.69
18859	9.87	145.76
18860	27.41	409.48
18861	44.34	661.62
18862	28.22	419.98
18863	48.19	723.61
18864	13.64	212.52
18865	28.89	439.86
18866	12.62	189.15
18867	36.86	564.04
18868	26.55	392.05
18869	21.21	326.11
18870	18.4	280.3
18871	17.63	264.44
18872	8.01	117.12
18873	5.95	87.31
18874	14.17	215.16
18875	13.43	198.61
18876	13.26	203.87
18877	21.08	318.15
18878	9.31	149.53
18879	16.87	251.81
18880	40.48	603.39
18881	18.19	275.6
18882	11.92	173.52
18883	33.69	498.46
18884	26.4	395.37
18885	22.45	338.63
18886	5.7	81.88
18887	30.95	456.17
18888	31.41	468.17
18889	9.67	148.16
18890	36.7	561.85
18891	48.63	730.01
18892	11.06	165.22
18893	33.97	513.79
18894	15.4	232.17
18895	15.84	239.35
18896	7.24	101.12
18897	26.61	401.03
18898	26.46	395.81
18899	25.36	386.63
18900	13.3	208.42
18901	12.06	178.83
18902	27.06	410.74
18903	13.52	202.13
18904	18.7	268.57
18905	43.09	651.67
18906	74.71	1116.19
18907	37.78	565.51
18908	25.85	388.48
18909	64.94	968.99
18910	29.42	433.02
18911	24.92	383.17
18912	24.88	376.98
18913	26.07	386.44
18914	24.11	365.63
18915	31.92	481.55
18916	24.07	360.39
18917	8.62	130.6
18918	32.55	490.81
18919	13.21	199.83
18920	40.82	604.92
18921	12.59	186.69
18922	9.37	137.25
18923	5.22	79.55
18924	41.45	623.41
18925	9.05	134.32
18926	12.16	185.66
18927	34.85	525.63
18928	27.14	403.76
18929	11.42	176.74
18930	34.66	524.4
18931	11.09	174.5
